,Converted Cost,Electric Price,Land Value,Economic Activity,Station Count,Sales Tax
835,9.8,0.126024825,7722800.0,38.97930673,28.0,0.0625
836,9.8,0.126024825,7722800.0,38.97930673,28.0,0.0625
837,9.8,0.11238259899999999,455900.0,38.97930673,1.0,0.0625
838,9.8,0.1178394894,418800.0,38.97930673,1.0,0.0625
839,5.25,0.094267639,322800.0,6.710881471,12.0,0.103
840,3.0,0.07259745,202900.0,1.091698699,7.0,0.088
841,6.0,0.093376646,1839600.0,50.9612937,21.0,0.0825
842,4.35,0.0421541755,3969600.0,114.3900277,8.0,0.06
843,5.86,0.145909859,11897350.0,82.13388047,17.0,0.21125
844,5.86,0.145909859,30026800.0,82.13388047,3.0,0.21125
845,3.0,0.19526342149999998,1650100.0,82.13388047,17.0,0.2125
846,6.0,0.1144098215,3126700.0,29.90235838,20.0,0.2125
847,3.472,0.1697092865,2657850.0,98.41591895,38.0,0.2275
